Date,Rented Bike Count,Hour,Temperature(Celsius),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Celsius),Solar Radiation (MJ/m2),Rainfall(mm),Seasons,Holiday,Functioning Day
109,67,0,7,81,1.1,421,3.9,0,0.5,0,0,1
109,38,1,6.7,84,0.8,320,4.1,0,0,0,0,1
109,28,2,6.6,86,0.6,416,4.4,0,0,0,0,1
109,12,3,6.5,88,0.9,276,4.6,0,0.3,0,0,1
109,9,4,6.3,90,1,240,4.7,0,0,0,0,1
109,27,5,6.2,89,1.5,338,4.5,0,0,0,0,1
109,91,6,6.5,88,1.2,417,4.6,0,0.2,0,0,1
109,370,7,6.5,88,1.4,515,4.6,0,0,0,0,1
109,592,8,7.3,84,2.2,813,4.7,0.05,0,0,0,1
109,387,9,8.2,81,2.7,1273,5.1,0.2,0.5,0,0,1
109,292,10,9.1,77,2.7,1587,5.2,0.27,0,0,0,1
109,393,11,10.2,65,3.3,2000,3.9,0.57,0,0,0,1
109,403,12,10.2,58,3.5,2000,2.2,0.32,0,0,0,1
109,387,13,10.1,61,3.7,1504,2.9,0.38,0,0,0,1
109,326,14,10.1,59,3.3,2000,2.4,0.57,0,0,0,1
109,263,15,9.8,57,3,2000,1.6,0.43,0,0,0,1
109,271,16,8.9,63,3,1614,2.2,0.28,0,0,0,1
109,605,17,8.5,59,2.7,1927,0.9,0.16,0,0,0,1
109,1200,18,8.6,55,2.4,1958,0,0.09,0,0,0,1
109,818,19,8.4,51,3.3,1977,-1.1,0.01,0,0,0,1
109,711,20,8.3,47,3.1,2000,-2.3,0,0,0,0,1
109,731,21,8,47,3.3,2000,-2.6,0,0,0,0,1
109,565,22,7.6,48,3.1,2000,-2.7,0,0,0,0,1
109,382,23,6.9,44,3.3,2000,-4.5,0,0,0,0,1
110,297,0,6.3,42,3.3,2000,-5.6,0,0,0,0,1
110,243,1,5.5,42,3.1,2000,-6.4,0,0,0,0,1
110,165,2,5.1,44,3.4,2000,-6.1,0,0,0,0,1
110,95,3,4.7,44,3.8,2000,-6.5,0,0,0,0,1
110,69,4,4.4,44,3.1,2000,-6.8,0,0,0,0,1
110,92,5,4.1,42,3.1,2000,-7.6,0,0,0,0,1
110,235,6,3.9,43,3.4,2000,-7.5,0,0,0,0,1
110,677,7,3.8,44,4.1,2000,-7.3,0.02,0,0,0,1
110,1212,8,4.3,43,4.2,2000,-7.2,0.37,0,0,0,1
110,661,9,5.7,38,3.9,1985,-7.5,0.98,0,0,0,1
110,418,10,7.4,35,3.5,1990,-7,1.81,0,0,0,1
110,488,11,8.4,34,3.6,1966,-6.5,2.36,0,0,0,1
110,522,12,9,33,3.1,1985,-6.4,2.59,0,0,0,1
110,516,13,8,37,3.4,2000,-5.8,1.96,0,0,0,1
110,478,14,7.3,38,3.4,1997,-6.1,1.6,0,0,0,1
110,492,15,6.5,39,3.3,2000,-6.4,1.21,0,0,0,1
110,518,16,5.6,42,4.2,2000,-6.3,0.81,0,0,0,1
110,719,17,4.9,43,4.3,2000,-6.6,0.42,0,0,0,1
110,1111,18,4.1,43,3.5,2000,-7.3,0.21,0,0,0,1
110,716,19,3.2,45,3.7,2000,-7.6,0.02,0,0,0,1
110,543,20,2.7,45,3.3,2000,-8,0,0,0,0,1
110,494,21,2.3,40,3.3,2000,-9.9,0,0,0,0,1
110,460,22,2,37,2.7,2000,-11.1,0,0,0,0,1
110,294,23,1.8,37,2.3,2000,-11.3,0,0,0,0,1
111,240,0,1.6,39,2.3,2000,-10.8,0,0,0,0,1
111,223,1,1.5,40,2.8,2000,-10.6,0,0,0,0,1
111,147,2,1.4,40,2.9,2000,-10.7,0,0,0,0,1
111,82,3,1.3,40,2.1,2000,-10.8,0,0,0,0,1
111,70,4,1.3,39,2.3,2000,-11.1,0,0,0,0,1
111,80,5,1.3,40,2.3,2000,-10.8,0,0,0,0,1
111,209,6,1.4,42,1.7,2000,-10.1,0,0,0,0,1
111,605,7,1.4,43,1.5,2000,-9.8,0,0,0,0,1
111,1097,8,1.6,42,1.8,2000,-9.9,0.13,0,0,0,1
111,614,9,2.5,40,1.9,2000,-9.7,0.41,0,0,0,1
111,374,10,3.6,37,1.3,2000,-9.7,0.83,0,0,0,1
111,339,11,4.8,35,2.1,2000,-9.4,1.38,0,0,0,1
111,333,12,4.8,51,2.2,1715,-4.5,1.12,0,0,0,1
111,196,13,4,64,2,1834,-2.2,0.75,0,0,0,1
111,117,14,1.9,89,1.5,102,0.2,0.41,0,0,0,1
111,184,15,2.2,85,1.3,2000,0,0.41,0.5,0,0,1
111,241,16,2.4,79,1.9,1995,-0.8,0.37,0,0,0,1
111,319,17,2.5,78,2,2000,-0.9,0.25,0,0,0,1
111,615,18,2,77,1.3,2000,-1.6,0.07,0,0,0,1
111,402,19,2,81,0.7,2000,-0.9,0,0,0,0,1
111,120,20,1.7,85,1.3,396,-0.5,0,0,0,0,1
111,231,21,1.2,92,0.7,1474,0,0,0.5,0,0,1
111,320,22,1.2,87,0.9,1802,-0.7,0,0,0,0,1
111,226,23,1.5,86,1.2,1495,-0.5,0,0,0,0,1
112,243,0,1.6,86,1.7,1141,-0.4,0,0,0,0,1
112,247,1,1.6,85,2,952,-0.6,0,0,0,0,1
112,173,2,1.5,86,2.5,782,-0.5,0,0,0,0,1
112,107,3,1.3,87,1.7,822,-0.6,0,0,0,0,1
112,75,4,1.3,87,2.2,937,-0.6,0,0,0,0,1
112,81,5,1.1,88,0.9,927,-0.6,0,0,0,0,1
112,212,6,0.8,88,1,900,-0.9,0,0,0,0,1
112,600,7,0.6,85,1.5,1321,-1.6,0.01,0,0,0,1
112,1174,8,1.1,79,1.7,1480,-2.1,0.36,0,0,0,1
112,653,9,2.5,67,1.3,1472,-3,1.11,0,0,0,1
112,446,10,4.9,56,1.9,1480,-3.1,1.76,0,0,0,1
112,565,11,6.9,46,2.1,1541,-3.9,2.33,0,0,0,1
112,668,12,8.3,36,2.5,1665,-5.9,2.7,0,0,0,1
112,648,13,9.9,29,3.2,1641,-7.3,2.91,0,0,0,1
112,674,14,11.4,30,3.1,1672,-5.5,2.82,0,0,0,1
112,758,15,10.7,34,4.5,1850,-4.5,2.51,0,0,0,1
112,752,16,10.3,34,3.8,1850,-4.9,1.93,0,0,0,1
112,999,17,9.6,38,3.2,1606,-4,1.35,0,0,0,1
112,1495,18,7.9,46,3.1,1057,-3,0.58,0,0,0,1
112,923,19,6.2,54,1.8,883,-2.4,0.08,0,0,0,1
112,739,20,5.1,56,2,899,-2.9,0,0,0,0,1
112,726,21,4.5,62,2,826,-2.1,0,0,0,0,1
112,621,22,3.9,66,2.7,990,-1.8,0,0,0,0,1
112,428,23,3.4,69,1.1,895,-1.7,0,0,0,0,1
113,335,0,2.9,72,1.3,903,-1.6,0,0,0,0,1
113,283,1,2.5,75,1.5,786,-1.4,0,0,0,0,1
113,216,2,2.2,80,1.4,615,-0.8,0,0,0,0,1
113,128,3,1.9,81,1.1,525,-1,0,0,0,0,1
113,92,4,2,80,0.8,474,-1,0,0,0,0,1
113,95,5,2.2,79,0.8,553,-1,0,0,0,0,1
113,243,6,2.3,80,0.7,546,-0.8,0,0,0,0,1
113,661,7,2.5,79,1.4,536,-0.7,0.01,0,0,0,1
113,1216,8,2.6,77,1.3,567,-1,0.21,0,0,0,1
113,664,9,3.3,72,1.4,618,-1.2,0.61,0,0,0,1
113,461,10,5.4,64,1.6,637,-0.8,1.7,0,0,0,1
113,584,11,7.1,50,1.7,799,-2.6,2.24,0,0,0,1
113,690,12,9.3,37,2.3,940,-4.6,2.72,0,0,0,1
113,682,13,10.9,36,2.1,1073,-3.6,2.87,0,0,0,1
113,758,14,12.4,33,2.9,811,-3.4,2.71,0,0,0,1
113,849,15,12.1,30,3,1120,-4.9,2.41,0,0,0,1
113,901,16,12.2,24,2.8,1655,-7.8,1.98,0,0,0,1
113,1108,17,11.2,27,3.5,1585,-7.1,1.19,0,0,0,1
113,1611,18,9.7,36,3.6,948,-4.6,0.37,0,0,0,1
113,932,19,8.3,48,3,779,-2,0.06,0,0,0,1
113,724,20,6.7,48,2.6,774,-3.5,0,0,0,0,1
113,676,21,5.8,60,2.2,650,-1.3,0,0,0,0,1
113,638,22,5.3,63,1.8,591,-1.1,0,0,0,0,1
113,422,23,5,42,1.7,717,-6.8,0,0,0,0,1
114,403,0,4.7,46,1.7,746,-5.9,0,0,0,0,1
114,360,1,4.7,51,1.1,728,-4.5,0,0,0,0,1
114,305,2,5,50,1.7,669,-4.5,0,0,0,0,1
114,197,3,5,51,0.8,659,-4.3,0,0,0,0,1
114,122,4,5.1,54,1.2,550,-3.4,0,0,0,0,1
114,82,5,4.7,54,1.3,543,-3.8,0,0,0,0,1
114,113,6,4.2,50,0.6,633,-5.3,0,0,0,0,1
114,198,7,4,54,0.9,587,-4.4,0.01,0,0,0,1
114,424,8,4.5,49,0.4,580,-5.3,0.19,0,0,0,1
114,456,9,6.5,40,2.5,588,-6.1,0.69,0,0,0,1
114,494,10,7.2,43,1.5,559,-4.5,0.42,0,0,0,1
114,589,11,9,56,2,399,0.6,1.11,0,0,0,1
114,806,12,10.6,52,3.1,390,1.1,2.27,0,0,0,1
114,880,13,12.4,50,2.5,379,2.2,2.48,0,0,0,1
114,855,14,12.7,55,3.4,378,3.8,2.42,0,0,0,1
114,1025,15,12.4,58,4.1,404,4.3,2.26,0,0,0,1
114,947,16,12.3,61,3.4,359,4.9,1.82,0,0,0,1
114,916,17,11.1,66,4.2,367,4.9,1.18,0,0,0,1
114,736,18,9,76,3,288,4.9,0.45,0,0,0,1
114,521,19,7.7,80,2.8,234,4.4,0.05,0,0,0,1
114,513,20,7.1,83,3.3,203,4.4,0,0,0,0,1
114,487,21,6.7,84,2.8,193,4.1,0,0,0,0,1
114,460,22,6.5,85,2.3,167,4.1,0,0,0,0,1
114,354,23,6.4,85,2.3,155,4,0,0,0,0,1
115,372,0,6.4,84,1.4,171,3.8,0,0,0,0,1
115,267,1,6.4,82,1.2,186,3.5,0,0,0,0,1
115,195,2,6,82,1.3,198,3.1,0,0,0,0,1
115,139,3,5.5,83,0.9,186,2.8,0,0,0,0,1
115,90,4,5.3,82,1,200,2.4,0,0,0,0,1
115,60,5,5,83,0.7,200,2.3,0,0,0,0,1
115,71,6,4.6,84,0.7,193,2.1,0,0,0,0,1
115,137,7,4.7,82,1.3,198,1.8,0.02,0,0,0,1
115,225,8,5,79,1.1,203,1.6,0.23,0,0,0,1
115,331,9,6.3,73,1.3,218,1.8,0.79,0,0,0,1
115,359,10,8.4,65,1.8,229,2.1,1.67,0,0,0,1
115,466,11,10.7,56,2,261,2.2,2.27,0,0,0,1
115,626,12,12.7,45,1.3,321,1,2.63,0,0,0,1
115,784,13,14.6,38,1.9,315,0.4,2.75,0,0,0,1
115,882,14,16.1,37,2.4,315,1.3,2.62,0,0,0,1
115,960,15,16.7,38,3.1,265,2.2,2.27,0,0,0,1
115,1031,16,16.5,39,3.1,366,2.4,1.91,0,0,0,1
115,911,17,15.8,40,2.3,481,2.2,1.28,0,0,0,1
115,768,18,14.4,44,2.7,596,2.2,0.6,0,0,0,1
115,571,19,12.6,59,2.5,384,4.7,0.08,0,0,0,1
115,502,20,10.7,70,2.8,236,5.4,0,0,0,0,1
115,456,21,9.8,74,2.2,219,5.3,0,0,0,0,1
115,424,22,8.8,79,2,203,5.3,0,0,0,0,1
115,336,23,8,82,1.3,196,5.1,0,0,0,0,1
116,244,0,7.1,84,2.3,185,4.5,0,0,0,0,1
116,185,1,6.3,87,1.8,153,4.2,0,0,0,0,1
116,93,2,5.4,95,1.5,89,4.6,0,0,0,0,1
116,62,3,5.5,96,1.6,72,4.9,0,0,0,0,1
116,65,4,5.5,96,2,53,4.9,0,0,0,0,1
116,98,5,5.4,97,1.5,38,4.9,0,0,0,0,1
116,227,6,5.7,97,0.5,80,5.2,0,0,0,0,1
116,581,7,6,96,0.6,94,5.4,0,0,0,0,1
116,983,8,6.4,90,1.4,117,4.8,0.13,0,0,0,1
116,540,9,7.6,82,0.7,147,4.7,0.55,0,0,0,1
116,415,10,10,70,1,187,4.7,1.57,0,0,0,1
116,422,11,12.6,60,2.4,281,5,2.23,0,0,0,1
116,492,12,14.6,53,2.5,348,5.1,2.65,0,0,0,1
116,504,13,16,47,2.5,459,4.6,2.8,0,0,0,1
116,575,14,17.4,39,2.9,520,3.2,2.7,0,0,0,1
116,604,15,17.6,33,3.6,985,1.1,2.44,0,0,0,1
116,819,16,17.7,33,3.4,897,1.2,1.96,0,0,0,1
116,925,17,17.1,31,3.3,1075,-0.1,1.33,0,0,0,1
116,1477,18,16,33,2.9,1138,-0.2,0.6,0,0,0,1
116,1031,19,14.3,37,3.1,1247,-0.2,0.1,0,0,0,1
116,835,20,12.9,42,2.8,1047,0.2,0,0,0,0,1
116,798,21,11.6,54,1.5,693,2.5,0,0,0,0,1
116,662,22,10.7,58,1.4,600,2.7,0,0,0,0,1
116,447,23,9.8,62,0.6,535,2.8,0,0,0,0,1
117,380,0,9,68,1.1,426,3.3,0,0,0,0,1
117,278,1,8.7,70,0.9,398,3.5,0,0,0,0,1
117,163,2,8.3,70,0.8,394,3.1,0,0,0,0,1
117,127,3,8.1,71,0.9,378,3.1,0,0,0,0,1
117,95,4,7.8,70,0.3,395,2.6,0,0,0,0,1
117,110,5,8,63,0.8,439,1.3,0,0,0,0,1
117,231,6,8.1,66,0.6,415,2.1,0,0,0,0,1
117,705,7,8.5,67,0.7,475,2.7,0.02,0,0,0,1
117,1201,8,9.3,62,0.6,519,2.3,0.25,0,0,0,1
117,699,9,11.6,51,0.8,498,1.7,0.84,0,0,0,1
117,462,10,13.9,40,0.8,586,0.5,1.6,0,0,0,1
117,560,11,15.8,40,1.9,647,2.2,1.95,0,0,0,1
117,586,12,16.7,47,2.4,620,5.3,1.76,0,0,0,1
117,563,13,18.6,46,2.1,642,6.7,2.54,0,0,0,1
117,618,14,19.4,45,2,624,7.1,2.05,0,0,0,1
117,636,15,19.9,45,2.7,676,7.6,1.79,0,0,0,1
117,774,16,19.5,50,3.4,613,8.7,1.6,0,0,0,1
117,960,17,18.4,54,3.2,605,8.9,1.05,0,0,0,1
117,1521,18,16.8,60,3.1,580,8.9,0.46,0,0,0,1
117,1020,19,15,67,2.6,452,8.9,0.07,0,0,0,1
117,864,20,13.9,72,2.4,385,8.9,0,0,0,0,1
117,866,21,13.4,73,1.5,325,8.6,0,0,0,0,1
117,764,22,12.9,75,1.3,326,8.5,0,0,0,0,1
117,527,23,12.4,74,1.5,356,7.8,0,0,0,0,1
118,400,0,12,76,0.8,346,7.8,0,0,0,0,1
118,337,1,11.6,74,1.2,374,7.1,0,0,0,0,1
118,225,2,11.5,75,1.9,399,7.2,0,0,0,0,1
118,150,3,10.9,79,0.8,383,7.3,0,0,0,0,1
118,104,4,10.6,77,0.9,422,6.7,0,0,0,0,1
118,107,5,10.2,80,0.8,366,6.8,0,0,0,0,1
118,258,6,9.6,84,0.7,301,7,0,0,0,0,1
118,741,7,9.6,82,1.1,284,6.6,0.04,0,0,0,1
118,1353,8,10.3,77,0.7,341,6.4,0.37,0,0,0,1
118,723,9,12.4,66,1,546,6.2,0.91,0,0,0,1
118,494,10,14.7,62,2.9,684,7.4,1.59,0,0,0,1
118,588,11,15.6,60,3.7,817,7.8,1.44,0,0,0,1
118,629,12,16.5,57,3.8,881,7.9,1.55,0,0,0,1
118,723,13,17.5,54,3.1,1065,8,1.63,0,0,0,1
118,698,14,18.6,46,4.4,1664,6.7,2.14,0,0,0,1
118,785,15,18.2,45,4.1,1908,6,1.86,0,0,0,1
118,943,16,18.3,43,4.3,1931,5.4,1.3,0,0,0,1
118,1221,17,17.6,45,4.2,1947,5.5,0.7,0,0,0,1
118,1839,18,17,53,3.1,1855,7.3,0.35,0,0,0,1
118,1288,19,16,60,2.8,1436,8.2,0.06,0,0,0,1
118,1133,20,15.2,65,2.2,988,8.6,0,0,0,0,1
118,1035,21,14.2,70,0.8,723,8.7,0,0,0,0,1
118,907,22,13.6,73,2,644,8.8,0,0,0,0,1
118,614,23,13.5,74,1.2,603,8.9,0,0,0,0,1
119,466,0,13.4,77,1.5,537,9.4,0,0,0,0,1
119,390,1,13,81,1.9,484,9.8,0,0,0,0,1
119,254,2,12.9,83,1.6,369,10,0,0,0,0,1
119,170,3,12.7,80,0.4,384,9.3,0,0,0,0,1
119,109,4,12.8,81,0.2,418,9.6,0,0,0,0,1
119,106,5,12.7,83,0.8,392,9.8,0,0,0,0,1
119,274,6,12.6,83,0.5,332,9.7,0,0,0,0,1
119,781,7,12.8,82,0.6,370,9.7,0.01,0,0,0,1
119,1281,8,13.3,80,1.2,369,9.9,0.14,0,0,0,1
119,757,9,13.5,79,1.9,382,9.9,0.2,0,0,0,1
119,482,10,15,69,1.5,552,9.3,1.02,0,0,0,1
119,583,11,16.1,63,1.2,555,9,1.08,0,0,0,1
119,714,12,18.2,55,2.3,594,9,2.24,0,0,0,1
119,716,13,19.5,48,1.9,596,8.1,2.32,0,0,0,1
119,711,14,20.2,47,2.4,541,8.5,2.3,0,0,0,1
119,781,15,20.8,42,3.1,576,7.4,2.1,0,0,0,1
119,957,16,20.7,38,2.2,741,5.8,1.63,0,0,0,1
119,1194,17,20.3,48,2.8,635,8.9,1.14,0,0,0,1
119,1776,18,19.1,47,2.4,942,7.5,0.57,0,0,0,1
119,1260,19,17.5,61,2.2,758,9.8,0.11,0,0,0,1
119,1079,20,15.6,64,2.7,686,8.8,0,0,0,0,1
119,1046,21,14.4,66,1.7,677,8.1,0,0,0,0,1
119,949,22,13.3,71,2.1,581,8.1,0,0,0,0,1
119,614,23,12.7,75,1.6,475,8.3,0,0,0,0,1
120,490,0,11.8,78,0.6,438,8,0,0,0,0,1
120,401,1,11.4,77,0.7,466,7.5,0,0,0,0,1
120,261,2,10.8,72,0.4,639,5.9,0,0,0,0,1
120,184,3,10.3,68,0.7,887,4.6,0,0,0,0,1
120,115,4,9.9,67,1.1,820,4,0,0,0,0,1
120,117,5,10.4,62,1.8,911,3.4,0,0,0,0,1
120,284,6,10.3,70,1.2,555,5,0,0,0,0,1
120,747,7,10.5,70,1.1,483,5.2,0.04,0,0,0,1
120,1406,8,11.5,60,1.6,550,3.9,0.42,0,0,0,1
120,772,9,13.7,46,1.3,972,2.2,1.08,0,0,0,1
120,583,10,16,29,1.4,1708,-2,1.79,0,0,0,1
120,739,11,17.8,26,2.6,1822,-1.9,2.37,0,0,0,1
120,939,12,19.1,26,1.6,1704,-0.8,2.73,0,0,0,1
120,860,13,20.3,27,1.4,1464,0.6,2.87,0,0,0,1
120,965,14,21,28,2.8,1191,1.7,2.75,0,0,0,1
120,1068,15,21.8,28,2.3,1162,2.4,2.4,0,0,0,1
120,1156,16,20.7,36,3.6,811,5,1.82,0,0,0,1
120,1460,17,19.4,45,2.9,778,7.1,1.13,0,0,0,1
120,1935,18,17.4,57,3.1,657,8.7,0.52,0,0,0,1
120,1268,19,15.2,60,3.2,1081,7.4,0.09,0,0,0,1
120,1045,20,14.3,63,2.6,936,7.3,0,0,0,0,1
120,948,21,13.7,73,1.8,658,8.9,0,0,0,0,1
120,880,22,12.7,76,1.5,521,8.5,0,0,0,0,1
120,678,23,12.1,77,1.4,540,8.1,0,0,0,0,1
121,537,0,11.7,77,1.3,588,7.7,0,0,0,0,1
121,502,1,11.5,77,2,593,7.6,0,0,0,0,1
121,397,2,11,73,1.5,816,6.3,0,0,0,0,1
121,264,3,10.7,74,1.7,712,6.2,0,0,0,0,1
121,163,4,10.4,73,1.7,801,5.7,0,0,0,0,1
121,108,5,9.8,73,0.8,1098,5.1,0,0,0,0,1
121,142,6,9.4,75,0.9,1117,5.1,0,0,0,0,1
121,264,7,9.5,72,0.2,1017,4.6,0.04,0,0,0,1
121,489,8,10.4,65,0.8,979,4,0.41,0,0,0,1
121,642,9,12.6,57,0.9,859,4.2,0.98,0,0,0,1
121,618,10,14.7,53,0.9,831,5.2,1.59,0,0,0,1
121,824,11,16.7,45,1.9,1054,4.6,2.07,0,0,0,1
121,1072,12,18.2,38,4.2,1189,3.6,2.41,0,0,0,1
121,1218,13,19.3,37,3,1257,4.2,2.53,0,0,0,1
121,1381,14,20.1,30,3,1554,1.9,2.57,0,0,0,1
121,1542,15,18.9,28,3.7,1769,0,2.09,0,0,0,1
121,1578,16,18,32,3,1836,1,1.03,0,0,0,1
121,1531,17,17.3,36,3.4,1722,2,0.8,0,0,0,1
121,1391,18,16.6,33,2.6,1867,0.2,0.48,0,0,0,1
121,1025,19,15.3,41,2,1751,2.1,0.08,0,0,0,1
121,972,20,14,45,1.6,1729,2.2,0,0,0,0,1
121,1010,21,13.3,48,1.6,1582,2.5,0,0,0,0,1
121,922,22,12.8,52,1.5,1616,3.1,0,0,0,0,1
121,655,23,12.4,63,1.3,1201,5.5,0,0,0,0,1
122,579,0,12.1,70,0.8,1050,6.7,0,0,0,0,1
122,453,1,11.7,74,0.5,979,7.2,0,0,0,0,1
122,322,2,11.7,72,0.6,915,6.8,0,0,0,0,1
122,221,3,11.9,71,0.7,853,6.7,0,0,0,0,1
122,147,4,12.1,69,0.3,827,6.5,0,0,0,0,1
122,96,5,12.3,65,0.5,1085,5.8,0,0,0,0,1
122,110,6,12.4,61,0.4,1131,5,0,0,0,0,1
122,169,7,12.5,62,0.4,1003,5.4,0,0,0,0,1
122,342,8,12.9,64,1.5,778,6.2,0.06,0,0,0,1
122,485,9,13.5,66,1.8,934,7.2,0.16,0,0,0,1
122,566,10,14.7,61,2,945,7.2,0.64,0,0,0,1
122,737,11,16.7,55,2.1,1182,7.6,1.37,0,0,0,1
122,926,12,18,53,3.1,1350,8.2,1.53,0,0,0,1
122,1156,13,17.9,60,2.2,1248,10,0.86,0,0,0,1
122,1201,14,17.5,67,2.1,832,11.2,0.42,0,0,0,1
122,1349,15,18.2,63,2.2,687,11,0.72,0,0,0,1
122,1409,16,18.2,69,3.2,625,12.4,0.87,0,0,0,1
122,1362,17,18,72,1.8,559,12.8,0.47,0,0,0,1
122,1296,18,17.7,75,2.1,519,13.2,0.12,0,0,0,1
122,1066,19,17.4,79,2.3,614,13.7,0.03,0,0,0,1
122,984,20,17.1,80,1.5,480,13.6,0,0,0,0,1
122,983,21,16.9,81,1.9,472,13.6,0,0,0,0,1
122,841,22,16.7,83,2.4,416,13.7,0,0,0,0,1
122,588,23,16.3,82,1.3,480,13.2,0,0,0,0,1
123,468,0,16.1,80,1.9,605,12.6,0,0,0,0,1
123,295,1,16,79,1,716,12.3,0,0,0,0,1
123,155,2,15.7,81,1.4,694,12.4,0,0,0,0,1
123,111,3,15.6,81,1.2,628,12.3,0,0,0,0,1
123,86,4,15.7,79,1.2,628,12,0,0,0,0,1
123,125,5,15.3,82,1.4,508,12.2,0,0,0,0,1
123,359,6,14.9,81,0.4,580,11.6,0,0,0,0,1
123,918,7,15.1,80,1,623,11.6,0.01,0,0,0,1
123,1469,8,15.7,75,1.1,804,11.2,0.11,0,0,0,1
123,806,9,16.6,70,1.5,945,11,0.3,0,0,0,1
123,579,10,17.5,66,1.3,1059,11,0.55,0,0,0,1
123,662,11,18.5,61,1.6,1301,10.8,0.95,0,0,0,1
123,818,12,20.8,50,2,1240,9.9,1.82,0,0,0,1
123,818,13,21.9,48,2.5,1113,10.3,2.14,0,0,0,1
123,920,14,23,42,3.4,1315,9.3,2.1,0,0,0,1
123,993,15,23.7,43,2.8,1347,10.3,2.28,0,0,0,1
123,1218,16,23,47,4.1,1417,11,2,0,0,0,1
123,1569,17,22,49,3.7,1582,10.7,1.28,0,0,0,1
123,2401,18,20.7,54,4.1,1484,11,0.5,0,0,0,1
123,1779,19,19.1,60,3.4,1592,11.1,0.1,0,0,0,1
123,1517,20,18.2,65,1.8,1563,11.5,0,0,0,0,1
123,1503,21,17.9,64,2.1,1652,10.9,0,0,0,0,1
123,1213,22,17.4,66,2.3,1565,10.9,0,0,0,0,1
123,803,23,16.8,70,0.9,1426,11.2,0,0,0,0,1
124,532,0,16.8,69,0.8,1395,11,0,0,0,0,1
124,430,1,17.1,72,1.7,1353,12,0,0,0,0,1
124,275,2,17,73,1.6,1184,12.1,0,0,0,0,1
124,156,3,17,74,1.7,1294,12.3,0,0,0,0,1
124,124,4,16.9,74,1.2,1199,12.2,0,0,0,0,1
124,163,5,16.9,73,1.6,1275,12,0,0,0,0,1
124,388,6,16.8,74,1.2,1265,12.1,0,0,0,0,1
124,1033,7,16.8,73,1,1366,11.9,0.01,0,0,0,1
124,1677,8,17.3,71,0.5,1481,11.9,0.17,0,0,0,1
124,867,9,18.3,67,2.4,1375,12,0.55,0,0,0,1
124,664,10,18.9,66,2,1298,12.4,0.85,0,0,0,1
124,696,11,19,67,1.9,1062,12.7,0.52,0,0,0,1
124,913,12,19.6,63,2.9,1034,12.3,0.68,0,0,0,1
124,870,13,20.1,61,2.6,1117,12.3,1.01,0,0,0,1
124,931,14,21,53,3.2,1306,11,1.12,0,0,0,1
124,961,15,19.9,58,2.5,1348,11.3,0.51,0,0,0,1
124,1173,16,19.7,58,3.7,1302,11.1,0.78,0,0,0,1
124,1436,17,19.7,57,2.6,1302,10.9,0.54,0,0,0,1
124,2134,18,18.9,68,3.3,1326,12.8,0.12,0,0,0,1
124,1415,19,18,74,3.1,1258,13.2,0.02,0,0,0,1
124,1470,20,17.3,80,2.4,927,13.8,0,0,0,0,1
124,1223,21,17,83,3.2,744,14,0,0,0,0,1
124,1030,22,16,85,2,409,13.4,0,0,0,0,1
124,454,23,15,94,1.6,163,14,0,0,0,0,1
125,355,0,15,96,2.1,141,14.3,0,0.1,0,0,1
125,113,1,14.8,96,1.7,209,14.1,0,0,0,0,1
125,15,2,14.5,97,2.2,179,14,0,3.5,0,0,1
125,22,3,14.3,97,1.2,228,13.8,0,7,0,0,1
125,14,4,14.1,97,1.7,306,13.6,0,3,0,0,1
125,19,5,11.9,97,3.4,305,11.4,0,3,0,0,1
125,172,6,11.7,95,0.7,2000,10.9,0,2,0,0,1
125,665,7,10.3,90,1.2,2000,8.7,0.01,0,0,0,1
125,1284,8,10.3,86,2.5,2000,8,0.15,0,0,0,1
125,378,9,10.4,81,1.4,2000,7.2,0.36,0,0,0,1
125,505,10,10.7,81,1.4,2000,7.5,0.57,0,0,0,1
125,744,11,12.8,65,2,2000,6.3,1.76,0,0,0,1
125,928,12,15.3,54,2.1,1989,6,2.83,0,0,0,1
125,951,13,16.7,47,1.4,2000,5.3,3.24,0,0,0,1
125,1096,14,17.9,42,1.3,1981,4.7,3.04,0,0,0,1
125,1209,15,17.9,44,2.2,2000,5.4,2.79,0,0,0,1
125,1413,16,17.9,42,1.1,2000,4.7,2.25,0,0,0,1
125,1745,17,17.2,46,2.2,2000,5.4,1.6,0,0,0,1
125,2402,18,16,47,2.1,2000,4.6,0.79,0,0,0,1
125,1626,19,14.3,53,2.1,2000,4.8,0.17,0,0,0,1
125,1374,20,12.8,56,2,2000,4.2,0,0,0,0,1
125,1256,21,11.8,57,1.9,2000,3.5,0,0,0,0,1
125,1041,22,10.9,58,1.5,2000,2.9,0,0,0,0,1
125,668,23,10.2,58,2.4,2000,2.2,0,0,0,0,1
126,436,0,9.5,61,1.7,2000,2.3,0,0,0,0,1
126,373,1,9,62,1.9,2000,2,0,0,0,0,1
126,220,2,9,63,2.1,2000,2.3,0,0,0,0,1
126,150,3,8.9,64,2.2,2000,2.4,0,0,0,0,1
126,87,4,8.8,65,2.5,2000,2.5,0,0,0,0,1
126,18,5,8.3,81,2,1060,5.2,0,0.1,0,0,1
126,21,6,7.5,94,2.4,511,6.5,0,0.4,0,0,1
126,38,7,7.1,94,2.2,572,6.1,0,1.5,0,0,1
126,207,8,6.7,94,2.7,1127,5.7,0.05,2,0,0,1
